,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,9.0,10.0,10.0,10.0,8.0,5.0,5.0,4.0,0.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0
layer_1,10.0,6.0,7.0,3.0,8.0,4.0,2.0,4.0,1.0,2.0,0.0,2.0,1.0,4.0,1.0,1.0
layer_2,8.0,8.0,6.0,8.0,3.0,1.0,5.0,3.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0
layer_3,8.0,7.0,7.0,4.0,2.0,0.0,3.0,0.0,5.0,2.0,0.0,0.0,4.0,0.0,3.0,0.0
layer_4,8.0,8.0,2.0,8.0,5.0,5.0,4.0,1.0,1.0,1.0,5.0,4.0,0.0,3.0,1.0,7.0
layer_5,10.0,10.0,1.0,7.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
layer_6,5.0,8.0,8.0,10.0,7.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
layer_7,9.0,7.0,1.0,2.0,1.0,6.0,7.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
layer_8,9.0,6.0,9.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
layer_9,9.0,2.0,3.0,6.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
layer_10,4.0,3.0,7.0,4.0,8.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
layer_11,4.0,7.0,0.0,1.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
layer_12,4.0,9.0,1.0,1.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
layer_13,7.0,1.0,0.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
layer_14,9.0,2.0,0.0,0.0,3.0,0.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
layer_15,3.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
layer_16,8.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
layer_17,11.0,6.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
layer_18,3.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
layer_19,7.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
layer_20,5.0,3.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
layer_21,2.0,8.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0
layer_22,6.0,1.0,4.0,3.0,5.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
layer_23,5.0,5.0,3.0,4.0,3.0,2.0,6.0,1.0,10.0,4.0,1.0,2.0,0.0,2.0,6.0,4.0
