,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,3,17,2,22,3,18,20,2,20,5,13,18,15,3,11,7
layer_1,4,3,4,13,9,4,4,6,6,8,9,4,13,21,4,2
layer_2,4,3,5,4,7,4,11,5,6,5,8,6,3,4,9,3
layer_3,5,5,5,5,5,5,6,6,5,6,5,5,6,5,5,5
layer_4,5,5,5,5,5,5,6,4,5,5,5,6,5,5,5,5
layer_5,3,5,13,6,6,5,5,5,5,5,5,5,5,5,5,5
layer_6,5,5,6,5,7,5,5,5,5,5,6,5,5,5,5,5
layer_7,5,5,5,5,5,5,6,5,5,5,5,5,5,11,5,6
layer_8,5,5,6,5,5,5,5,6,5,5,5,5,6,5,5,5
layer_9,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5
layer_10,5,5,5,6,4,5,5,6,5,5,5,4,5,5,5,5
layer_11,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5
layer_12,5,5,5,5,5,5,5,11,5,5,5,5,5,6,5,5
layer_13,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
layer_14,5,5,5,5,5,5,6,5,9,4,5,5,5,5,5,5
layer_15,5,5,5,5,5,5,5,6,5,5,5,5,5,2,5,5
layer_16,5,5,5,5,5,5,9,6,5,5,7,5,5,5,5,5
layer_17,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6
layer_18,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
layer_19,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5
layer_20,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
layer_21,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
layer_22,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
layer_23,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
layer_24,5,5,5,5,5,5,7,5,5,5,5,5,5,5,5,4
layer_25,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5
layer_26,5,5,5,5,5,5,5,5,5,5,5,5,15,5,6,5
layer_27,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
