,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,2,2,5,3,2,8,9,2,0,7,0,7,0,10,0,2
layer_1,0,1,1,0,0,0,0,6,2,1,1,1,1,2,2,0
layer_2,0,2,0,0,0,0,0,2,0,0,0,3,1,0,2,0
layer_3,0,0,6,0,2,6,0,1,2,0,0,1,0,0,0,0
layer_4,0,5,0,1,5,6,7,0,0,0,0,1,0,0,0,2
layer_5,0,3,2,1,0,0,3,0,5,0,0,0,0,0,0,0
layer_6,3,0,2,1,0,0,4,0,0,0,0,0,0,0,0,0
layer_7,0,14,0,8,0,0,0,5,1,0,0,0,0,0,0,0
layer_8,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0
layer_9,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0
layer_10,2,2,0,1,4,6,2,0,0,0,0,0,0,0,0,0
layer_11,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
layer_12,5,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0
layer_13,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0
layer_14,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0
layer_15,5,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0
layer_16,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
layer_17,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0
layer_18,1,6,2,1,0,1,0,0,0,0,0,0,0,0,0,0
layer_19,4,7,2,4,2,1,5,0,0,0,0,0,0,0,0,0
layer_20,2,11,3,0,2,0,0,0,2,0,0,0,0,0,0,0
layer_21,5,0,4,10,0,7,4,0,1,0,0,0,0,0,0,0
layer_22,3,8,5,1,5,12,1,4,0,0,0,0,0,0,0,1
layer_23,7,7,1,8,1,11,0,0,0,1,5,0,2,4,0,0
