,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,5,9,10,21,6,13,6,3,13,3,15,9,7,3,8,5
layer_1,3,2,2,4,7,4,3,3,4,3,3,5,6,20,4,1
layer_2,4,2,6,12,11,3,8,4,5,4,7,3,2,14,5,14
layer_3,2,2,2,6,2,4,2,2,2,2,2,2,2,2,2,2
layer_4,2,2,2,2,2,1,2,9,2,2,2,3,2,2,2,2
layer_5,3,2,7,2,2,2,2,2,2,2,2,2,2,2,2,5
layer_6,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2
layer_7,2,6,2,2,2,2,2,2,2,2,2,8,2,4,2,2
layer_8,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2
layer_9,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2
layer_10,2,2,2,2,2,2,2,2,2,2,2,6,2,2,2,1
layer_11,2,3,2,2,4,2,2,2,2,2,2,8,2,2,3,2
layer_12,2,2,2,2,2,2,2,7,2,2,2,2,1,3,2,2
layer_13,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
layer_14,2,2,2,2,2,2,2,2,5,3,2,2,2,2,2,2
layer_15,2,2,4,2,2,2,2,2,2,2,2,3,2,8,2,2
layer_16,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2
layer_17,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
layer_18,2,2,2,2,2,2,2,2,2,3,2,4,2,2,2,2
layer_19,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,2
layer_20,2,2,2,4,2,2,2,2,2,2,2,2,2,2,1,2
layer_21,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2
layer_22,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
layer_23,3,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2
layer_24,2,2,2,2,2,2,2,3,2,2,2,2,6,2,2,2
layer_25,2,2,2,2,2,2,7,2,2,2,2,2,2,2,2,2
layer_26,2,2,2,2,2,2,2,2,2,2,7,2,2,2,2,2
layer_27,2,2,2,7,2,3,2,2,2,2,2,2,2,2,2,2
