,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,49,51,45,41,18,40,24,6,27,2,3,9,0,12,9,8
layer_1,49,34,46,3,41,30,17,3,1,13,9,3,3,4,8,3
layer_2,48,12,45,45,34,36,1,13,5,0,3,3,2,2,2,2
layer_3,8,29,25,47,16,1,31,18,11,0,1,0,3,4,3,0
layer_4,39,9,42,34,4,37,23,1,1,2,2,0,4,1,1,1
layer_5,33,22,21,42,34,2,1,1,1,1,1,1,1,1,1,1
layer_6,3,6,47,19,13,2,2,1,1,1,1,1,1,1,1,1
layer_7,39,6,25,1,1,19,17,4,19,12,7,2,1,1,1,1
layer_8,39,3,12,43,11,2,1,1,1,1,1,1,1,1,1,1
layer_9,33,4,2,32,9,2,8,1,1,1,1,1,1,1,1,1
layer_10,21,17,2,3,2,2,1,1,1,1,1,1,1,1,1,1
layer_11,29,6,3,1,1,8,1,1,1,1,1,1,1,1,1,1
layer_12,8,18,20,4,9,1,1,3,1,1,1,1,1,1,1,1
layer_13,32,6,1,14,3,2,1,1,1,1,1,1,1,1,1,1
layer_14,10,6,1,3,3,2,1,1,1,1,1,1,1,1,1,1
layer_15,23,15,2,2,1,1,6,1,1,1,1,1,1,1,1,1
layer_16,25,9,1,3,1,3,1,1,1,1,1,1,1,1,1,1
layer_17,38,17,5,8,1,1,4,4,1,1,1,1,1,1,1,1
layer_18,19,8,18,2,3,3,1,1,1,1,1,1,1,1,1,1
layer_19,4,18,19,4,1,8,8,1,1,1,1,1,1,1,1,1
layer_20,25,12,8,2,3,2,1,1,2,1,1,1,1,1,1,1
layer_21,16,23,12,10,1,5,11,1,2,1,1,1,1,1,2,1
layer_22,36,3,8,2,15,17,2,3,1,1,1,1,1,1,1,1
layer_23,18,9,6,14,5,9,5,12,1,4,1,1,1,2,2,0
