,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,15,66,0,0,0,0,0,0,4,1,0,0,7,0,0,61,0,76,0,2,0,3,0,0
layer_1,0,3,0,0,0,0,0,0,21,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
layer_2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,1
layer_3,0,0,19,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,1,0,11,0,6
layer_4,0,0,0,17,0,7,0,0,0,0,0,19,0,10,0,0,0,0,0,5,0,0,0,4
layer_5,0,5,1,0,0,0,0,0,1,1,15,9,2,0,0,0,0,0,0,0,0,0,1,28
layer_6,10,0,0,0,0,52,8,6,19,14,0,2,10,0,3,1,0,13,0,0,0,0,25,84
layer_7,3,37,0,0,0,0,1,0,47,10,9,0,0,14,0,0,0,0,1,0,3,1,5,1
layer_8,0,0,4,4,14,23,0,0,0,2,4,18,0,1,8,21,0,0,7,1,0,3,1,1
layer_9,1,10,4,0,0,0,5,5,19,0,1,0,1,0,0,0,0,0,8,0,25,0,0,3
layer_10,2,0,0,1,1,1,1,15,0,0,0,0,40,4,45,0,0,0,0,0,0,0,0,0
layer_11,1,0,1,4,0,3,0,0,3,2,0,1,21,10,17,0,1,4,42,26,5,13,3,7
layer_12,0,3,0,0,0,33,12,1,0,4,0,2,0,0,1,0,3,2,0,0,0,0,7,9
layer_13,0,3,1,1,2,1,84,11,1,28,1,4,0,1,1,4,0,0,2,18,0,0,0,2
layer_14,81,1,0,32,2,26,1,7,0,14,2,1,0,0,0,3,1,8,0,6,1,1,5,3
layer_15,1,0,5,18,5,1,0,1,8,3,19,4,1,0,2,10,0,9,0,0,0,2,2,8
layer_16,2,10,0,0,0,1,4,0,0,0,0,3,1,0,0,0,0,0,0,8,6,0,2,0
layer_17,4,0,0,0,0,2,7,1,0,1,0,0,0,0,0,7,2,0,3,1,1,0,0,0
layer_18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0
layer_19,2,20,0,0,2,0,4,1,1,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0
layer_20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,13,0,0
layer_21,46,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,1,0,0
layer_22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0
layer_23,0,0,4,0,58,17,0,0,0,0,0,0,0,0,1,0,2,11,0,0,1,0,0,1
layer_24,0,0,0,0,0,0,13,17,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
layer_25,0,0,0,1,0,0,6,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9
layer_26,0,5,4,0,0,0,0,7,0,0,0,0,18,6,4,1,1,5,0,11,3,0,0,0
layer_27,8,0,0,0,5,14,0,0,1,1,1,0,0,0,0,0,0,0,4,3,0,10,0,1
