,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,21,121,28,0,0,10,0,1,32,4,0,0,4,0,0,24,0,35,0,11,0,11,0,0
layer_1,1,3,0,0,0,4,0,0,15,2,0,0,8,0,2,1,0,0,0,0,0,0,6,0
layer_2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,2
layer_3,0,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,5
layer_4,0,0,0,5,0,3,0,0,0,0,0,5,0,1,0,0,0,2,0,0,0,0,0,2
layer_5,0,0,1,1,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,4
layer_6,1,0,0,0,0,10,0,16,2,9,0,1,8,0,11,0,0,4,0,0,0,0,14,7
layer_7,0,14,0,0,0,0,0,2,9,5,0,0,0,8,0,0,0,0,0,0,0,0,5,0
layer_8,1,0,1,0,5,9,0,0,0,4,2,6,0,1,3,3,0,0,1,0,0,1,3,0
layer_9,0,4,3,0,0,0,18,14,5,0,0,0,0,0,2,0,0,0,1,0,4,0,0,0
layer_10,1,1,2,0,1,0,0,5,0,0,0,0,35,14,27,0,0,0,0,1,0,0,0,0
layer_11,0,0,0,0,0,0,0,0,1,0,0,1,4,5,4,0,4,2,8,4,1,3,0,1
layer_12,2,4,2,0,0,5,7,6,1,0,0,0,0,0,0,0,2,2,2,0,0,0,12,6
layer_13,1,2,0,1,0,0,79,0,7,11,0,0,0,0,0,0,0,0,4,4,0,0,0,0
layer_14,28,0,0,8,0,14,2,3,0,7,4,0,0,0,0,2,1,3,0,7,0,3,1,2
layer_15,0,0,1,5,1,0,0,0,0,0,2,2,0,0,0,0,0,4,0,0,0,1,0,2
layer_16,1,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6,1,0,1,1
layer_17,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
layer_18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
layer_19,0,1,0,1,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
layer_20,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0
layer_21,1,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
layer_22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,1,0,0,1,0,2
layer_23,0,0,1,1,5,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1
layer_24,0,0,0,0,0,0,0,5,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0
layer_25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,1,0,6
layer_26,0,2,2,1,1,0,0,2,0,0,0,0,12,11,3,1,1,1,0,1,1,0,0,0
layer_27,8,2,0,0,2,8,0,0,1,1,1,2,0,1,0,0,0,0,4,3,1,3,0,0
