,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,68,0,40,3,24,0,86,25,33,38,16,41
layer_1,30,29,34,28,30,38,41,34,28,28,45,0
layer_2,20,28,13,31,36,26,29,27,72,130,37,28
layer_3,28,31,13,25,28,32,24,70,18,125,28,72
layer_4,18,51,29,40,28,27,28,9,28,133,28,8
layer_5,27,28,29,65,27,27,23,51,26,28,32,28
layer_6,52,29,28,28,29,28,28,34,33,28,28,46
layer_7,24,28,28,30,47,31,28,28,51,31,28,28
layer_8,28,28,28,28,36,60,28,23,32,29,28,28
layer_9,29,28,28,35,28,28,28,28,30,28,71,28
layer_10,28,28,28,28,30,73,28,29,28,79,28,29
layer_11,32,28,28,29,28,28,28,28,119,28,32,41
