,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,13,0,9,0,3,0,18,23,8,8,1,2
layer_1,24,10,9,3,3,11,9,5,3,3,13,0
layer_2,4,3,32,21,17,31,2,26,8,73,9,3
layer_3,3,5,16,7,3,3,27,53,4,21,3,26
layer_4,4,38,3,46,3,7,4,1,3,21,3,40
layer_5,3,3,8,6,4,3,4,7,3,3,14,3
layer_6,30,4,3,3,5,3,3,7,14,3,3,4
layer_7,8,3,3,4,4,7,3,3,20,3,3,3
layer_8,3,3,3,3,4,17,3,4,8,3,3,3
layer_9,4,3,3,6,3,6,3,3,4,3,4,3
layer_10,3,3,3,3,3,6,3,3,3,5,3,4
layer_11,4,3,3,4,3,3,3,3,32,3,4,3
