,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,2,0,265,0,335,1,7,8,4,2,31,1,74,17,4,36,19,16,14,2,1,12,6,10
layer_1,19,13,0,2,159,12,11,0,265,15,0,93,107,61,8,71,34,278,0,27,23,0,1,1
layer_2,20,6,0,0,2,0,17,0,0,17,0,0,1,0,0,0,2,19,0,16,0,1,0,0
layer_3,1,0,0,47,0,0,0,136,6,0,0,5,0,5,0,7,2,0,0,0,1,0,0,44
layer_4,0,2,1,0,57,250,0,39,0,30,0,1,0,1,8,0,1,0,20,30,394,1,1,1
layer_5,0,5,3,3,5,174,1,2,3,1,0,0,2,0,1,0,65,19,4,1,0,0,21,161
layer_6,350,101,2,7,1,1,0,13,240,0,3,0,1,3,5,0,0,0,5,22,10,5,3,1
layer_7,238,1,0,0,0,0,3,5,0,0,1,38,3,7,3,4,28,1,0,0,1,47,3,9
layer_8,0,3,0,1,17,1,1,2,10,8,11,0,9,3,0,0,2,0,1,1,1,1,41,0
layer_9,1,0,5,0,1,0,1,8,2,0,0,0,12,1,2,3,9,7,4,0,113,4,1,20
layer_10,0,5,1,1,0,0,0,1,4,2,0,0,0,3,0,2,6,0,1,0,6,0,0,15
layer_11,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
layer_12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_13,7,29,1,8,157,3,2,0,68,0,0,323,157,75,26,15,31,113,0,2,1,1,2,0
layer_14,27,1,0,0,2,0,50,0,0,8,0,0,11,3,0,0,3,13,8,3,0,21,1,0
layer_15,1,0,0,230,8,0,3,53,2,0,1,0,0,0,0,2,4,0,0,0,0,5,0,0
layer_16,0,3,1,1,13,91,0,4,11,5,0,3,0,2,4,1,0,0,5,24,313,3,3,0
layer_17,1,0,3,1,5,55,1,5,0,1,1,0,0,2,0,0,36,13,11,1,0,5,5,22
layer_18,140,73,7,4,0,0,3,22,232,0,14,0,0,0,6,1,0,0,3,3,16,11,0,1
layer_19,135,0,0,4,2,0,2,2,0,0,1,50,2,15,3,3,0,0,0,0,1,10,3,5
layer_20,1,0,0,22,5,0,0,0,4,2,6,0,4,0,0,0,0,0,0,0,0,6,2,0
layer_21,0,0,1,0,0,0,0,10,1,0,0,0,1,0,0,1,0,3,0,0,9,4,0,9
layer_22,0,0,13,8,12,3,0,0,5,2,0,2,2,0,0,0,21,2,0,0,17,1,10,17
layer_23,284,77,86,11,68,18,39,6,26,47,2,0,16,2,14,78,68,11,1,13,0,35,6,15
