,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,5,8,12,11,3,7,6,3,18,7,14,13,24,2,14,5
layer_1,4,5,5,6,6,7,2,8,6,3,5,3,11,25,7,5
layer_2,2,4,7,18,47,4,5,4,4,2,36,3,3,7,8,19
layer_3,4,6,4,6,4,4,4,4,4,4,4,4,4,4,4,5
layer_4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4
layer_5,30,4,15,4,4,5,4,4,4,4,4,4,4,4,4,5
layer_6,3,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4
layer_7,4,10,4,4,4,4,4,4,4,4,4,4,4,4,4,4
layer_8,4,4,4,4,5,4,4,4,4,6,4,4,4,4,5,4
layer_9,4,4,4,4,4,1,4,4,4,5,4,4,4,4,4,4
layer_10,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4
layer_11,4,4,4,4,7,4,4,4,4,4,4,5,2,4,10,4
layer_12,4,4,4,5,4,4,4,5,4,4,4,4,4,4,5,4
layer_13,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4
layer_14,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4
layer_15,4,6,4,4,4,4,4,4,4,5,4,4,4,3,5,4
layer_16,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
layer_17,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
layer_18,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4
layer_19,4,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4
layer_20,4,4,4,5,4,4,4,4,4,4,4,9,4,4,4,4
layer_21,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
layer_22,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
layer_23,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4
layer_24,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
layer_25,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
layer_26,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
layer_27,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4
